institution_id,institution_title,institution_url,source_page_url,source_page_count,source_page_urls,event_name,description,start_date,end_date,price_type,price_text,confidence,evidence,validation_status,validation_score,validation_reason,validation_checked_url,validation_http_status,validation_checked_at
inst-00302,아르코미술관,https://www.arko.or.kr/artcenter/,https://www.arko.or.kr/artcenter/,1,https://www.arko.or.kr/artcenter/,"아르코미술관 창작주체 연계 기획전 《어긋난 파동, 흔들리는 시간...","전시 | 교육 | 행사 | 아르코미술관 창작주체 연계 기획전 《어긋난 파동, 흔들리는 시간... | 전시일시 : 2026.05.22 ~ 2026.07.19 | 장소 : 아르코미술관 제1, 2전시실 | 베니스비엔날레 제19회 국제건축전 한국관 귀국전 《두껍아 두껍아...",2026-05-22,2026-07-19,unknown,,0.95,"전시 | 교육 | 행사 | 아르코미술관 창작주체 연계 기획전 《어긋난 파동, 흔들리는 시간... | 전시일시 : 2026.05.22 ~ 2026.07.19 | 장소 : 아르코미술관 제1, 2전시실 | 베니스비엔날레 제19회 국제건축전 한국관 귀국전 《두껍아 두껍아...",verified,100,"http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; negative signal: 404, 로그인",https://www.arko.or.kr/artcenter/,200,2026-05-02 12:48
inst-00302,아르코미술관,https://www.arko.or.kr/artcenter/,https://www.arko.or.kr/artcenter/,1,https://www.arko.or.kr/artcenter/,베니스비엔날레 제19회 국제건축전 한국관 귀국전 《두껍아 두껍아...,"아르코미술관 창작주체 연계 기획전 《어긋난 파동, 흔들리는 시간... | 전시일시 : 2026.05.22 ~ 2026.07.19 | 장소 : 아르코미술관 제1, 2전시실 | 베니스비엔날레 제19회 국제건축전 한국관 귀국전 《두껍아 두껍아... | 전시일시 : 2026.02.06 ~ 2026.04.05 | 장소 : 아르코미술관 제1, 2전시실 | 2025 아르코 예술창작실 작가전《In Situ》",2026-05-22,2026-07-19,unknown,,0.95,"아르코미술관 창작주체 연계 기획전 《어긋난 파동, 흔들리는 시간... | 전시일시 : 2026.05.22 ~ 2026.07.19 | 장소 : 아르코미술관 제1, 2전시실 | 베니스비엔날레 제19회 국제건축전 한국관 귀국전 《두껍아 두껍아... | 전시일시 : 2026.02.06 ~ 2026.04.05 | 장소 : 아르코미술관 제1, 2전시실 | 2025 아르코 예술창작실 작가전《In Situ》",verified,100,"http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; negative signal: 404, 로그인",https://www.arko.or.kr/artcenter/,200,2026-05-02 12:48
inst-00302,아르코미술관,https://www.arko.or.kr/artcenter/,https://www.arko.or.kr/artcenter/,1,https://www.arko.or.kr/artcenter/,2026년 예술로(路)소풍 베니스비엔날레 제 19회 국제건축전 ...,"교육기간 : 2026.04.14 ~ 2026.05.10 | 장소 : 아르코미술관 1층 공간열림 | 교육 ㅣeducation | 2026년 예술로(路)소풍 베니스비엔날레 제 19회 국제건축전 ... | 교육기간 : 2026.02.06 ~ 2026.04.05 | 장소 : 아르코미술관 (서울특별시 종로구 동숭길 3), 이케아(동부산, 강동) | 교육 ㅣeducation",2026-04-14,2026-05-10,unknown,,0.88,"교육기간 : 2026.04.14 ~ 2026.05.10 | 장소 : 아르코미술관 1층 공간열림 | 교육 ㅣeducation | 2026년 예술로(路)소풍 베니스비엔날레 제 19회 국제건축전 ... | 교육기간 : 2026.02.06 ~ 2026.04.05 | 장소 : 아르코미술관 (서울특별시 종로구 동숭길 3), 이케아(동부산, 강동) | 교육 ㅣeducation",verified,100,"http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; negative signal: 404, 로그인",https://www.arko.or.kr/artcenter/,200,2026-05-02 12:48
inst-00321,숙명여자대학교 정영양자수박물관,https://home.sookmyung.ac.kr/sites/chungyoungyang/index.do,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,1,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,숙명여자대학교 정영양자수박물관·국립대구박물관 공동기획 특별전,첨부파일 | 1 | 숙명여자대학교 정영양자수박물관·국립대구박물관 2022년 발행 국영문 전체 100쪽 | 숙명여자대학교 정영양자수박물관·국립대구박물관 공동기획 특별전 | 섬유공예의 생각> (2022.10.12.~2023.4.30.) 전시 도록이다. | [목차] | 인사말,2022-10-12,,unknown,,0.88,첨부파일 | 1 | 숙명여자대학교 정영양자수박물관·국립대구박물관 2022년 발행 국영문 전체 100쪽 | 숙명여자대학교 정영양자수박물관·국립대구박물관 공동기획 특별전 | 섬유공예의 생각> (2022.10.12.~2023.4.30.) 전시 도록이다. | [목차] | 인사말,verified,115,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,200,2026-05-02 12:48
inst-00321,숙명여자대학교 정영양자수박물관,https://home.sookmyung.ac.kr/sites/chungyoungyang/index.do,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,1,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,숙명여자대학교 정영양자수박물관 재개관 특별전 <제왕의 사람들-한국과,"첨부파일 | 0 | 숙명여자대학교 정영양자수박물관 2019년 발행 국영문 전체 100쪽 | 숙명여자대학교 정영양자수박물관 재개관 특별전 <제왕의 사람들-한국과 | 중국의 관료 복식 Serbing the Celestial Throne: Court Official＇ Robes of Qing China and Hoseon Korea | > (2019.10.24.~2021.8.31.) 전시 도록이다. 한국 조선시대와 중국 청대의 복식과 초상화, 흉배 등을 비교하여 살펴볼 수 있다. | [목차]",2019-10-24,,unknown,,0.88,"첨부파일 | 0 | 숙명여자대학교 정영양자수박물관 2019년 발행 국영문 전체 100쪽 | 숙명여자대학교 정영양자수박물관 재개관 특별전 <제왕의 사람들-한국과 | 중국의 관료 복식 Serbing the Celestial Throne: Court Official＇ Robes of Qing China and Hoseon Korea | > (2019.10.24.~2021.8.31.) 전시 도록이다. 한국 조선시대와 중국 청대의 복식과 초상화, 흉배 등을 비교하여 살펴볼 수 있다. | [목차]",verified,115,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword,https://home.sookmyung.ac.kr/chungyoungyang/10319/subview.do,200,2026-05-02 12:48
inst-00323,한국은행 화폐박물관,https://www.bok.or.kr/museum/main/main.do,https://www.bok.or.kr/museum/main/main.do,1,https://www.bok.or.kr/museum/main/main.do,"[공지] 한은갤러리 기획전 《일상, 머금다―겹쳐진 풍경들》 개최","[공지] 화폐박물관 임시 휴관 안내(6월 28일(일)) | 6월 28일(일) 화폐박물관 시설물 점검 관계로 임시 휴관합니... | 2026.04.09 | [공지] 한은갤러리 기획전 《일상, 머금다―겹쳐진 풍경들》 개최 | 2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지",2026-04-09,,unknown,,0.95,"[공지] 화폐박물관 임시 휴관 안내(6월 28일(일)) | 6월 28일(일) 화폐박물관 시설물 점검 관계로 임시 휴관합니... | 2026.04.09 | [공지] 한은갤러리 기획전 《일상, 머금다―겹쳐진 풍경들》 개최 | 2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지",verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 에러,https://www.bok.or.kr/museum/main/main.do,200,2026-05-02 12:48
inst-00323,한국은행 화폐박물관,https://www.bok.or.kr/museum/main/main.do,https://www.bok.or.kr/museum/main/main.do,1,https://www.bok.or.kr/museum/main/main.do,"[공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지","[공지] 한은갤러리 기획전 《일상, 머금다―겹쳐진 풍경들》 개최 | 2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지 | 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」&nbs... | 2026.03.26 | [공지] 2026년 화폐문화강좌 운영 안내",2026-03-30,,unknown,,0.88,"[공지] 한은갤러리 기획전 《일상, 머금다―겹쳐진 풍경들》 개최 | 2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지 | 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」&nbs... | 2026.03.26 | [공지] 2026년 화폐문화강좌 운영 안내",likely_true,70,"http 200; text extracted; event tokens: 공지, 국립공원의, 사계, 화폐에; institution title match; start date match; exhibition keyword; negative signal: 에러",https://www.bok.or.kr/museum/main/main.do,200,2026-05-02 12:48
inst-00323,한국은행 화폐박물관,https://www.bok.or.kr/museum/main/main.do,https://www.bok.or.kr/museum/main/main.do,1,https://www.bok.or.kr/museum/main/main.do,"화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」&nbs...","2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지 | 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」&nbs... | 2026.03.26 | [공지] 2026년 화폐문화강좌 운영 안내 | 2026년 화폐문화강좌 운영 안내 화폐박물관에서 성...",2026-03-30,,unknown,,0.88,"2026년 3월 31일(화)부터 화폐박물관 2층 한은갤러리에서... | 2026.03.30 | [공지] 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」 연장 공지 | 화폐기획전 「四時貨色: 국립공원의 사계, 화폐에 물들다」&nbs... | 2026.03.26 | [공지] 2026년 화폐문화강좌 운영 안내 | 2026년 화폐문화강좌 운영 안내 화폐박물관에서 성...",likely_true,69,"http 200; text extracted; event tokens: 국립공원의, 사계, 화폐에, 물들다; institution title match; start date match; exhibition keyword; negative signal: 에러",https://www.bok.or.kr/museum/main/main.do,200,2026-05-02 12:48
inst-00336,테테루 뮤지엄,http://www.ttr.co.kr/,http://www.ttr.co.kr/,1,http://www.ttr.co.kr/,‘DDP내 테테루 뮤지엄’ 개인 몰입형 홀로그램 전시 개관,"TTR은 사회적 책임을 다하며, | 환경을 지키는데 앞장섭니다. | TTR NEWS | ‘DDP내 테테루 뮤지엄’ 개인 몰입형 홀로그램 전시 개관 | 2023-11-08 | ‘DDP내 테테루 뮤지엄’ 개인 몰입형 홀로그램 전시 개관 | 2023-11-08",2023-11-08,,unknown,,0.84,"TTR은 사회적 책임을 다하며, | 환경을 지키는데 앞장섭니다. | TTR NEWS | ‘DDP내 테테루 뮤지엄’ 개인 몰입형 홀로그램 전시 개관 | 2023-11-08 | ‘DDP내 테테루 뮤지엄’ 개인 몰입형 홀로그램 전시 개관 | 2023-11-08",verified,115,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword,http://www.ttr.co.kr/,200,2026-05-02 12:48
inst-00347,타데우스 로팍 서울,https://ropac.net/,https://ropac.net/exhibitions/779-anselm-kiefer-nymphaum/,1,https://ropac.net/exhibitions/779-anselm-kiefer-nymphaum/,Anselm Kiefer: Nymph?um,"Thaddaeus Ropac Paris Pantin presents Nymph&auml;um, an exhibition of new works by Anselm Kiefer. Across more than 20 paintings, the artist orchestrates richly layered paint and collaged elements to reimagine narratives sourced...",2026-04-25,2026-10-25,paid,0.00,0.95,jsonld,likely_true,64,"http 200; text extracted; event tokens: anselm, kiefer, nymph, um; exhibition keyword",https://ropac.net/exhibitions/779-anselm-kiefer-nymphaum/,200,2026-05-02 12:48
inst-00347,타데우스 로팍 서울,https://ropac.net/,https://ropac.net/exhibitions/787-adrian-ghenie-roman-campagna-new-paintings-and-drawings/,1,https://ropac.net/exhibitions/787-adrian-ghenie-roman-campagna-new-paintings-and-drawings/,Adrian Ghenie: ROMAN CAMPAGNA<br>New Paintings and Drawings,"Thaddaeus Ropac Paris Marais presents ROMAN CAMPAGNA, an exhibition of new paintings and charcoal drawings by Adrian Ghenie. Created in his studio in Rome following his recent relocation, these works mark a...",2026-04-18,2026-05-30,paid,0.00,0.95,jsonld,likely_true,65,"http 200; text extracted; event tokens: adrian, ghenie, roman, campagna; exhibition keyword",https://ropac.net/exhibitions/787-adrian-ghenie-roman-campagna-new-paintings-and-drawings/,200,2026-05-02 12:48
inst-00347,타데우스 로팍 서울,https://ropac.net/,https://ropac.net/exhibitions/783-not-vital-listening-looking/,1,https://ropac.net/exhibitions/783-not-vital-listening-looking/,Not Vital: Listening + Looking,"Thaddaeus Ropac London is pleased to present Listening + Looking, a solo exhibition by Not Vital. Spanning almost two decades of the Swiss artist&rsquo;s practice, the exhibition brings together a selection of...",2026-04-10,2026-05-23,paid,0.00,0.95,jsonld,likely_true,64,"http 200; text extracted; event tokens: not, vital, listening, looking; exhibition keyword",https://ropac.net/exhibitions/783-not-vital-listening-looking/,200,2026-05-02 12:48
inst-00347,타데우스 로팍 서울,https://ropac.net/,https://ropac.net/exhibitions/780-alex-katz-black-roses/,1,https://ropac.net/exhibitions/780-alex-katz-black-roses/,Alex Katz: Black Roses,"Thaddaeus Ropac Salzburg presents a series of new paintings by Alex Katz, all created within the last year. With these large-scale canvases, the American artist returns to the depiction of flowers, a...",2026-03-28,2026-05-16,paid,0.00,0.95,jsonld,likely_true,64,"http 200; text extracted; event tokens: alex, katz, black, roses; exhibition keyword",https://ropac.net/exhibitions/780-alex-katz-black-roses/,200,2026-05-02 12:48
inst-00347,타데우스 로팍 서울,https://ropac.net/,https://ropac.net/exhibitions/784-joan-miro-sculptures/,1,https://ropac.net/exhibitions/784-joan-miro-sculptures/,Joan Mir?: Sculptures,"Thaddaeus Ropac Salzburg presents an exhibition of the Catalan artist&rsquo;s late bronze works. Rooted in surrealist assemblage, his sculptural work evolved into an essential facet of his practice, crystallising his unrelenting spirit...",2026-03-28,2026-07-04,paid,0.00,0.95,jsonld,likely_true,58,"http 200; text extracted; event tokens: joan, mir, sculptures; exhibition keyword",https://ropac.net/exhibitions/784-joan-miro-sculptures/,200,2026-05-02 12:48
inst-00372,국립한글박물관,http://www.hangeul.go.kr/,http://www.hangeul.go.kr/,1,http://www.hangeul.go.kr/,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,슬라이드 재생 | 접수마감 | 2026.03.17.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2026.03.12.(목) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,2026-03-17,,unknown,,0.84,슬라이드 재생 | 접수마감 | 2026.03.17.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2026.03.12.(목) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 에러,http://www.hangeul.go.kr/,200,2026-05-02 12:48
inst-00372,국립한글박물관,http://www.hangeul.go.kr/,http://www.hangeul.go.kr/,1,http://www.hangeul.go.kr/,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2026.03.12.(목) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.12.16.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,2026-03-12,,unknown,,0.84,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2026.03.12.(목) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.12.16.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 에러,http://www.hangeul.go.kr/,200,2026-05-02 12:48
inst-00372,국립한글박물관,http://www.hangeul.go.kr/,http://www.hangeul.go.kr/,1,http://www.hangeul.go.kr/,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화>,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.12.16.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.11.30.(일) | 2025년 국외 연사 초청 강연회-아르메니아 문자X타이포그라피,2025-12-16,,unknown,,0.84,제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.12.16.(화) | 제5회 한글실험프로젝트 《글(자)감(각): 쓰기와 도구》 전시 연계 프로그램 <작가와의 대화> | 접수마감 | 2025.11.30.(일) | 2025년 국외 연사 초청 강연회-아르메니아 문자X타이포그라피,verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 에러,http://www.hangeul.go.kr/,200,2026-05-02 12:48
inst-00380,용산문화원,http://www.ysac.or.kr/,http://www.ysac.or.kr/,1,http://www.ysac.or.kr/,2026 용산 예술인 초대전(상반기) - 문학,2026.04.13 | 이달의 행사 | 더보기 | 2026 용산 예술인 초대전(상반기) - 문학 | 2026.04.27 | 2026 용산 예술인 초대전(상반기) - 서예 | 2026.04.23,2026-04-13,,unknown,,0.88,2026.04.13 | 이달의 행사 | 더보기 | 2026 용산 예술인 초대전(상반기) - 문학 | 2026.04.27 | 2026 용산 예술인 초대전(상반기) - 서예 | 2026.04.23,verified,118,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; followed redirect,https://www.ysac.or.kr/,200,2026-05-02 12:48
inst-00380,용산문화원,http://www.ysac.or.kr/,http://www.ysac.or.kr/,1,http://www.ysac.or.kr/,2026 용산 예술인 초대전(상반기) - 서예,더보기 | 2026 용산 예술인 초대전(상반기) - 문학 | 2026.04.27 | 2026 용산 예술인 초대전(상반기) - 서예 | 2026.04.23 | 문화학교 라인댄스반 정현지선생님 국제대회 1등 수상 | 2026.04.16,2026-04-27,,unknown,,0.88,더보기 | 2026 용산 예술인 초대전(상반기) - 문학 | 2026.04.27 | 2026 용산 예술인 초대전(상반기) - 서예 | 2026.04.23 | 문화학교 라인댄스반 정현지선생님 국제대회 1등 수상 | 2026.04.16,verified,118,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; followed redirect,https://www.ysac.or.kr/,200,2026-05-02 12:48
inst-00441,한양대학교 서울캠퍼스박물관,https://museumuf.hanyang.ac.kr/,https://museumuf.hanyang.ac.kr/,1,https://museumuf.hanyang.ac.kr/,4층 서화실 개편 전시 《껴안기: 함께한다는 것》 안내,더보기 | [2026 박물관?미술관 주간] 뮤지엄 X 만나다 참여 안내 | 2026-04-28 | 4층 서화실 개편 전시 《껴안기: 함께한다는 것》 안내 | 2026-03-13 | [한양대학교박물관XAPMA 전시 관람 교류 프로그램] 3회차 현장 마무리 ? | 2025-12-16,2026-04-28,,unknown,,0.84,더보기 | [2026 박물관?미술관 주간] 뮤지엄 X 만나다 참여 안내 | 2026-04-28 | 4층 서화실 개편 전시 《껴안기: 함께한다는 것》 안내 | 2026-03-13 | [한양대학교박물관XAPMA 전시 관람 교류 프로그램] 3회차 현장 마무리 ? | 2025-12-16,verified,95,http 200; text extracted; event name match; start date match; exhibition keyword,https://museumuf.hanyang.ac.kr/,200,2026-05-02 12:48
inst-00441,한양대학교 서울캠퍼스박물관,https://museumuf.hanyang.ac.kr/,https://museumuf.hanyang.ac.kr/front/news,1,https://museumuf.hanyang.ac.kr/front/news,대관 전시 개막 안내 《串運通 꿰고 이어서 관통하다》 2026.01.30.Fri. ~ 03.31.Tue.,2026-02-10 | 한양대학교박물관 2월 휴관 일정 안내 | 2026-02-04 | 대관 전시 개막 안내 《串運通 꿰고 이어서 관통하다》 2026.01.30.Fri. ~ 03.31.Tue. | 1 | 2 | 3,2026-02-10,,unknown,,0.84,2026-02-10 | 한양대학교박물관 2월 휴관 일정 안내 | 2026-02-04 | 대관 전시 개막 안내 《串運通 꿰고 이어서 관통하다》 2026.01.30.Fri. ~ 03.31.Tue. | 1 | 2 | 3,likely_true,68,"http 200; text extracted; event tokens: 대관, 전시, 안내, 2026; exhibition keyword; followed redirect",https://museumuf.hanyang.ac.kr/front/news/notice,200,2026-05-02 12:48
inst-00453,더서울라이티움,http://www.seouliteum.com/,http://www.seouliteum.com/EXHIBITIONS,1,http://www.seouliteum.com/EXHIBITIONS,월리를 찾아라 특별전 '신기한 책 속 여행',~2026-08-30 | 뮤지컬 알사탕 | ~2026-08-30 | 월리를 찾아라 특별전 '신기한 책 속 여행' | 2025-12-22~2026-05-05 | 월리를 찾아라 특별전 '신기한 책 속 여행' | 2025-12-22~2026-05-05,2025-12-22,2026-05-05,unknown,,0.88,~2026-08-30 | 뮤지컬 알사탕 | ~2026-08-30 | 월리를 찾아라 특별전 '신기한 책 속 여행' | 2025-12-22~2026-05-05 | 월리를 찾아라 특별전 '신기한 책 속 여행' | 2025-12-22~2026-05-05,verified,83,"http 200; text extracted; event name match; start date match; end date match; exhibition keyword; negative signal: 404, robot, 로그인, 권한; followed redirect",http://www.seouliteum.com/CURRENT,200,2026-05-02 12:49
inst-00455,헬로우뮤지움,http://www.hellomuseum.com/,http://www.hellomuseum.com/,1,http://www.hellomuseum.com/,"[문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시","언론보도 | 아름다운가게 '그물코 프로젝트 2025' 개최…""예술로 만나는 자원순환"" | 2025-10-17 | [문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 2025-06-28 | 동네마다 이런 어린이 미술관이 있다면… 서울 성동구 헬로우뮤지움(HELLO MUSEUM) | 2025-06-13",2025-10-17,,unknown,,0.84,"언론보도 | 아름다운가게 '그물코 프로젝트 2025' 개최…""예술로 만나는 자원순환"" | 2025-10-17 | [문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 2025-06-28 | 동네마다 이런 어린이 미술관이 있다면… 서울 성동구 헬로우뮤지움(HELLO MUSEUM) | 2025-06-13",verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한; followed redirect",https://hellomuseum.com/,200,2026-05-02 12:49
inst-00455,헬로우뮤지움,http://www.hellomuseum.com/,http://www.hellomuseum.com/39,1,http://www.hellomuseum.com/39,"전시공간헬로우뮤지움, 피어컨템포러리, 프레임성수전시소개《아트성수》는 헬로우뮤지움이 성동구에서 기금을 마련하여 최초로 시작한 프로젝트로, 올해로 4년째를 맞이합니다.","지난 전시 | 공지 | 2025 아트성수(로딩중입니다) | 전시공간헬로우뮤지움, 피어컨템포러리, 프레임성수전시소개《아트성수》는 헬로우뮤지움이 성동구에서 기금을 마련하여 최초로 시작한 프로젝트로, 올해로 4년째를 맞이합니다. | 0 | 0 | 2025-10-16",2025-10-16,,unknown,,0.84,"지난 전시 | 공지 | 2025 아트성수(로딩중입니다) | 전시공간헬로우뮤지움, 피어컨템포러리, 프레임성수전시소개《아트성수》는 헬로우뮤지움이 성동구에서 기금을 마련하여 최초로 시작한 프로젝트로, 올해로 4년째를 맞이합니다. | 0 | 0 | 2025-10-16",verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한; followed redirect",https://hellomuseum.com/39,200,2026-05-02 12:49
inst-00455,헬로우뮤지움,http://www.hellomuseum.com/,http://www.hellomuseum.com/39,1,http://www.hellomuseum.com/39,허웅비 개인전 <Look deep into nature>,277 | 공지 | 허웅비 개인전 <Look deep into nature> | 허웅비 개인전 <Look deep into nature> | 0 | 0 | 2025-03-11,2025-03-11,,unknown,,0.88,277 | 공지 | 허웅비 개인전 <Look deep into nature> | 허웅비 개인전 <Look deep into nature> | 0 | 0 | 2025-03-11,verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한; followed redirect",https://hellomuseum.com/39,200,2026-05-02 12:49
inst-00455,헬로우뮤지움,http://www.hellomuseum.com/,http://www.hellomuseum.com/NEWS,1,http://www.hellomuseum.com/NEWS,"[문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시","446 | 0 | 41 | [문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 관리자 | 2025-06-28 | 조회수",2025-06-28,,unknown,,0.84,"446 | 0 | 41 | [문학뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 관리자 | 2025-06-28 | 조회수",verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한; followed redirect",https://hellomuseum.com/NEWS,200,2026-05-02 12:49
inst-00455,헬로우뮤지움,http://www.hellomuseum.com/,http://www.hellomuseum.com/NEWS,1,http://www.hellomuseum.com/NEWS,"[문화뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시","602 | 0 | 35 | [문화뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 관리자 | 2025-06-13 | 조회수",2025-06-13,,unknown,,0.84,"602 | 0 | 35 | [문화뉴스]한보라 작가, 유기동물의 이야기를 예술로… 헬로우뮤지움서 ‘과거에서 온 편지’ 전시 | 관리자 | 2025-06-13 | 조회수",verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한; followed redirect",https://hellomuseum.com/NEWS,200,2026-05-02 12:49
inst-00475,그리고 갤러리,http://www.grigogallery.com/,http://www.grigogallery.com/page/news/,1,http://www.grigogallery.com/page/news/,최현호 개인전 <Reinterpreted Representation> 전시예정,"변현태 김윤기와 정상권밴드 Astral Finance 발매 | 최현호 <ALPHABET BOOK> 5월 출판 예정 | 2016.04.15 | 최현호 개인전 <Reinterpreted Representation> 전시예정 | 2016.04.15 | 변현태 , 김윤기와 정상권밴드 Astral Finance 발매 예정 | 2016.03.04",2016-04-15,,unknown,,0.95,"변현태 김윤기와 정상권밴드 Astral Finance 발매 | 최현호 <ALPHABET BOOK> 5월 출판 예정 | 2016.04.15 | 최현호 개인전 <Reinterpreted Representation> 전시예정 | 2016.04.15 | 변현태 , 김윤기와 정상권밴드 Astral Finance 발매 예정 | 2016.03.04",verified,115,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword,http://www.grigogallery.com/page/news/,200,2026-05-02 12:49
